millis,brake_active,aX,aY,aZ,tmp,gX,gY,gZ
283701,0,4220,-12760,11328,15.17,-978,1311,-2747
283717,0,4492,-12584,10888,15.21,-891,1795,-2679
283740,0,3320,-12236,10976,15.21,-503,1893,-2511
283751,0,2376,-12452,11332,15.07,52,1830,-2506
283763,0,1980,-13020,10332,15.17,575,1992,-2640
283774,0,2404,-13672,12344,15.17,727,2348,-2848
283785,0,2592,-13832,12128,15.12,677,2474,-3004
283797,0,2824,-12280,12540,15.12,149,2085,-3017
283809,0,3236,-10808,11400,15.07,-146,2048,-2927
283820,0,3044,-9880,9712,15.07,-188,1967,-2763
283834,0,3624,-8376,8520,15.07,-463,1808,-2624
283845,0,3468,-7580,7676,15.12,-185,1789,-2331
283857,0,3092,-7272,7900,15.02,589,1396,-2073
283869,0,2704,-7084,9960,15.17,932,993,-2120
283880,0,2032,-7732,11468,15.07,688,597,-2194
283892,0,1688,-9036,11168,15.12,196,682,-2398
283904,0,2156,-9976,10332,15.26,-112,774,-2563
283915,0,3244,-11400,10576,15.17,-391,344,-2577
283929,0,4676,-12712,11604,15.12,-1030,-428,-2452
283941,0,6064,-14076,11388,15.17,-1599,-749,-2029
283953,0,7480,-15008,10008,15.12,-1866,-1045,-1577
283977,0,9196,-16300,11372,15.17,-2076,-1487,-253
283989,0,8820,-16320,10684,15.02,-2136,-1509,568
284000,0,8156,-16396,9868,15.07,-1978,-1320,1151
284013,0,6964,-15972,10084,15.17,-1734,-891,1749
284025,0,5884,-14964,10068,15.17,-1843,-860,2046
284039,0,5052,-13856,10632,15.12,-1992,-1274,2084
284051,0,4444,-13812,10880,15.17,-1980,-1508,2055
284062,0,3984,-13100,10232,15.17,-1822,-1478,1862
284074,0,3884,-12228,10220,15.07,-1666,-1244,1641
284085,0,3924,-11592,10564,15.12,-1438,-1299,1476
284097,0,4036,-11040,10840,15.12,-1537,-1318,1361
284109,0,4524,-10604,10564,15.17,-1204,-1238,1410
284121,0,4536,-10592,10744,15.21,-923,-1154,1484
284135,0,3868,-10936,10456,15.17,-852,-938,1688
284146,0,3776,-11432,10220,15.21,-491,-594,1896
284158,0,3856,-11528,11000,15.07,-181,-497,1959
284170,0,3592,-11564,10228,15.17,-190,-572,1862
284181,0,3576,-11436,10080,15.12,-232,-417,1596
284193,0,3320,-11200,10568,15.02,-167,-298,1395
284205,0,3952,-10548,10324,15.17,24,75,1192
284217,0,3600,-9816,11472,15.07,-56,316,954
284231,0,2948,-9540,12868,15.12,-552,746,832
284242,0,2324,-9292,12664,15.21,-805,1278,772
284254,0,2692,-9640,12352,15.12,-900,1758,821
284266,0,3436,-10176,11760,15.17,-1534,2005,1093
284278,0,3524,-11144,10064,15.12,-2059,2081,1327
284289,0,3212,-11996,8884,15.17,-2387,2233,1525
284301,0,2780,-13084,7784,15.21,-2434,2225,1610
284313,0,3020,-14544,8508,15.17,-2418,2071,1398
284339,0,4072,-17868,7484,15.12,-1988,1692,597
284350,0,3944,-17924,7440,15.02,-1276,1507,73
284362,0,3732,-17328,8460,15.07,-563,1554,-255
284374,0,3108,-16948,8804,15.12,-161,1761,-656
284385,0,2108,-16036,9568,15.07,-71,1689,-1211
284397,0,2576,-15180,10136,15.17,126,1621,-1736
284409,0,3052,-14584,10556,15.12,138,1579,-1934
284421,0,2652,-13688,11664,15.07,-138,1534,-2118
284435,0,3096,-12684,12296,15.21,-644,1237,-2180
284447,0,3080,-12192,12064,15.17,-1018,1415,-2110
284458,0,2724,-11288,11756,15.12,-1146,1295,-2067
284470,0,2544,-10040,12268,15.07,-1333,1369,-1991
284482,0,2532,-9556,12408,15.12,-1310,1493,-1986
284493,0,2556,-9876,10612,15.17,-830,1734,-2057
284505,0,2584,-10208,9088,15.17,-386,1928,-2161
284517,0,2336,-10412,11104,15.02,-350,2048,-2358
284536,0,3096,-10320,10300,15.17,-533,1805,-2502
284548,0,3756,-10000,9820,15.02,-679,1703,-2531
284559,0,4036,-10088,9460,15.07,-623,1712,-2381
284571,0,3936,-10148,10172,15.12,-645,1856,-2192
284583,0,4008,-9788,10640,15.17,-786,1849,-1937
284594,0,4028,-9568,10500,15.12,-697,1750,-1677
284606,0,4264,-10332,10512,15.07,-541,1356,-1515
284618,0,4112,-11180,11404,15.12,-940,840,-1360
284633,0,4452,-11908,11244,15.12,-1550,-296,-1103
284645,0,4184,-12832,9628,15.17,-2045,-1081,-944
284657,0,4236,-13240,9672,15.07,-2135,-1696,-630
284668,0,4352,-14168,10316,15.12,-2309,-2257,-371
284692,0,5592,-15840,9500,15.12,-1858,-2471,99
284704,0,6260,-16568,10364,15.12,-1767,-2388,358
284716,0,6344,-16516,8772,15.17,-1274,-2188,770
284728,0,6776,-16616,8784,15.07,-660,-2123,1302
284742,0,5968,-16264,10068,15.17,-372,-2323,1827
284754,0,5676,-15672,10212,15.17,-439,-2613,2190
284766,0,5364,-14908,10396,15.17,-273,-2967,2454
284778,0,4852,-14196,11888,15.02,-320,-3393,2480
284790,0,4672,-13444,11608,15.02,-482,-3396,2293
284802,0,4060,-12692,10592,15.07,-472,-3195,2019
284814,0,3984,-11868,10200,15.12,-293,-2952,1701
284825,0,4012,-11384,10224,15.12,-23,-2773,1401
284840,0,4188,-10608,10552,15.12,80,-2612,1193
284852,0,4336,-10172,10404,14.98,275,-2404,1162
284864,0,4172,-10092,9816,15.07,488,-2131,1182
284875,0,4188,-9828,9676,15.07,471,-1815,1206
284887,0,4600,-9452,10292,15.12,250,-1576,1297
284899,0,4752,-8980,11152,15.12,-263,-1391,1424
284911,0,4524,-9132,10400,15.12,-326,-1144,1576
284923,0,4088,-8880,10744,15.02,-579,-936,1679
284937,0,3324,-8756,10192,15.12,-454,-713,1735
284949,0,2768,-9416,11260,15.12,-17,-180,1797
284961,0,2140,-10516,12908,15.12,-66,398,1784
284973,0,1784,-11092,12268,15.12,-345,735,1637
284984,0,1960,-11656,11392,15.12,-498,865,1468
284996,0,2104,-12692,10268,15.12,-545,789,1302
285008,0,2656,-13052,10240,15.02,-934,653,995
285020,0,3396,-13188,10444,15.12,-1223,225,857
285046,0,3716,-14284,9416,15.12,-1415,-238,532
285058,0,3480,-14628,10060,15.17,-1370,-224,382
285070,0,3628,-15876,9612,15.07,-1226,-251,146
285082,0,3456,-16088,9584,15.17,-998,-120,-240
285094,0,3408,-15780,9732,15.12,-1011,-260,-697
285105,0,3512,-15316,10260,15.02,-856,-292,-1155
285117,0,3540,-14692,11140,15.07,-640,-411,-1593
285129,0,4760,-14772,10964,15.17,-649,-183,-1973
285144,0,5224,-14120,9552,15.07,-529,870,-2012
285155,0,4700,-13392,10304,15.07,-158,1425,-1958
285167,0,4228,-13004,10628,15.12,-74,1650,-1886
285179,0,3652,-12384,11600,15.12,-154,1508,-1739
285191,0,3220,-11932,11236,15.02,-115,1249,-1697
285203,0,3284,-12044,10392,15.12,298,1346,-1631
285214,0,2704,-11740,9808,15.02,607,1571,-1677
285226,0,2616,-11212,10564,15.07,642,1786,-1946
285242,0,2924,-9680,9956,15.12,148,1320,-2226
285258,0,3236,-8140,9308,15.07,-175,1194,-2361
285274,0,3136,-5936,10204,15.17,-318,1356,-2231
285291,0,3256,-5592,11828,15.02,-417,1374,-2218
285307,0,3568,-7316,12260,15.02,-872,1271,-1945
285324,0,3776,-8252,10860,15.17,-1250,913,-1690
285340,0,3732,-10892,8812,15.02,-1433,294,-1400
285356,0,3948,-13708,11024,15.12,-1624,-804,-1244
285379,0,4588,-16428,11032,15.02,-2715,-1662,-838
285391,0,5624,-16932,10620,15.07,-2740,-2071,-803
285402,0,6448,-17132,9904,15.07,-2426,-2258,-628
285413,0,6964,-16736,9992,15.07,-1862,-2072,-420
285425,0,7840,-16776,10248,15.07,-1276,-1968,14
285436,0,7992,-16216,10356,14.98,-1131,-1426,529
285460,0,5728,-14864,12976,15.12,-854,-1293,1400
285471,0,5272,-14952,10880,15.17,-971,-1286,1585
285485,0,4488,-13984,9800,15.12,-933,-1604,1598
285497,0,3536,-12716,9472,15.02,-919,-2388,1284
285509,0,3488,-11788,10336,15.07,-685,-2380,915
285520,0,2936,-10760,11204,15.02,-275,-2446,649
285532,0,3544,-11400,10972,15.07,-168,-1775,546
285544,0,4432,-11272,8624,15.17,395,-912,726
285555,0,4488,-11336,8620,15.12,1014,-366,1006
285567,0,4120,-11432,11000,15.07,778,-433,1059
285581,0,4164,-10320,10656,15.12,83,-440,1128
285593,0,3652,-9812,11228,15.07,-96,-599,1195
285604,0,3568,-9944,11124,15.12,-10,-625,1236
285616,0,2960,-9328,11560,15.02,-429,-554,1207
285628,0,2880,-9416,11268,15.07,-600,-449,1215
285639,0,1884,-9336,9784,15.12,-154,-110,1185
285652,0,1684,-10040,10996,15.02,-206,369,1146
285663,0,1276,-10460,11940,15.02,-415,707,1101
285678,0,1772,-11516,11724,15.02,-878,560,880
285689,0,2696,-12848,10860,15.12,-943,678,776
285701,0,3376,-13736,9648,15.02,-1090,819,669
285713,0,3392,-13436,10376,15.12,-1461,829,445
285724,0,3640,-13320,10320,15.07,-1623,336,149
285736,0,3472,-13276,11336,15.07,-1675,273,-265
285748,0,2784,-12912,11828,15.02,-1791,399,-661
285759,0,2656,-13260,12044,15.17,-1600,542,-984
285773,0,2260,-13656,12148,15.12,-1547,905,-1398
285785,0,2644,-14044,12552,15.12,-1474,1084,-1706
285809,0,3320,-15008,11648,15.07,-1126,1087,-2171
285820,0,3104,-14688,10432,15.17,-1040,1192,-2286
285832,0,3192,-14736,9772,15.02,-568,1249,-2268
285844,0,2988,-14168,9924,15.12,5,1248,-2376
285857,0,2808,-13524,10532,15.17,176,1458,-2329
285868,0,3712,-12484,9432,14.98,350,1050,-2292
285882,0,4384,-11836,9024,15.02,675,632,-2165
285894,0,3980,-11892,7588,15.07,1495,563,-2132
285906,0,4688,-12692,8096,15.12,1868,612,-1975
285918,0,4784,-12548,10088,15.12,1512,170,-1876
285929,0,5284,-11260,10952,15.07,975,-68,-1753
285941,0,5492,-10428,10768,15.07,575,46,-1628
285953,0,5008,-8868,11708,15.17,432,450,-1346
285965,0,4692,-7888,11516,15.12,-227,956,-1301
285979,0,4316,-8232,11056,15.17,-476,1248,-1184
285991,0,3740,-8616,11120,15.02,-794,1403,-1158
286003,0,4276,-9024,11952,15.07,-1393,1874,-1385
286014,0,4144,-10748,12140,15.12,-1735,1581,-1508
286026,0,4660,-11928,10480,15.07,-2172,1735,-1620
286038,0,5012,-13380,8504,15.07,-2293,1530,-1632
286050,0,5428,-14456,8884,15.12,-2348,965,-1517
286062,0,4596,-14448,9536,15.12,-2188,830,-1072
286076,0,5008,-14508,8740,15.12,-2218,242,-621
286088,0,3896,-13460,11288,15.07,-2260,-245,-336
286099,0,4400,-13172,10036,15.12,-2171,-436,-100
286111,0,4736,-12956,9184,15.07,-1463,-94,415
286123,0,4356,-12988,10368,15.07,-1098,-34,857
286135,0,4032,-13396,10968,15.07,-769,-374,1239
286147,0,3920,-13984,10584,15.12,-673,-457,1592
286171,0,3316,-13268,11432,15.12,-234,-1709,1706
286190,0,2940,-12140,11196,15.07,-357,-2328,1198
286202,0,3132,-11024,11920,15.12,-169,-2177,934
286213,0,3244,-10712,12364,14.98,-18,-1917,799
286225,0,3680,-10316,12560,15.12,-366,-1063,885
286237,0,3836,-10296,10600,15.02,-223,-286,1068
286249,0,4048,-10856,11096,15.07,-205,414,1197
286260,0,3964,-11028,11804,15.07,-545,697,1179
286272,0,3876,-11516,12216,15.07,-1185,464,1065
286286,0,3584,-11296,11584,15.12,-1733,-115,861
286298,0,3504,-10348,11812,15.07,-1527,-306,777
286310,0,2904,-9968,10548,15.17,-1537,-264,876
286322,0,2216,-10520,10092,15.07,-1428,396,934
286334,0,1872,-10380,9460,15.02,-1261,909,1036
286345,0,2312,-10600,10620,15.12,-1183,1108,952
286357,0,2536,-11488,10064,15.02,-1272,1230,883
286369,0,2564,-13044,9300,15.07,-1398,1387,670
286383,0,2532,-13980,9336,15.02,-1204,1439,317
286395,0,2796,-14396,9252,15.07,-951,1347,-26
286407,0,3240,-15320,10160,15.07,-946,1193,-469
286419,0,2608,-14728,9996,15.12,-1150,767,-933
286430,0,2248,-14116,9992,15.07,-943,138,-1515
286442,0,2616,-14144,10000,15.07,-575,-187,-2126
286454,0,3176,-13752,9944,15.02,-164,-26,-2520
286466,0,3564,-13660,11780,15.02,-36,305,-2824
286480,0,4932,-14240,10048,15.02,-238,1047,-2769
286492,0,4756,-13952,8600,15.21,272,1644,-2388
286503,0,4672,-13668,12120,15.02,461,1485,-2194
286527,0,3624,-12900,11784,15.12,-30,1092,-1868
286539,0,3256,-11540,13488,15.12,-351,549,-1949
286551,0,3460,-11548,11040,15.07,-268,427,-1904
286563,0,3876,-11900,9364,14.93,489,878,-1681
286575,0,4048,-11728,10444,15.12,654,902,-1530
286589,0,4372,-10456,11340,15.12,-176,577,-1286
286601,0,4132,-9056,10832,15.17,-444,74,-1159
286613,0,4152,-8416,10192,15.12,-340,-335,-1034
286625,0,4000,-7620,12080,15.07,-697,-174,-841
286637,0,3888,-7144,12912,15.21,-1258,12,-780
286649,0,3968,-7036,11316,15.07,-1823,-279,-690
286661,0,4004,-7232,10876,15.17,-1650,-395,-535
286673,0,3824,-7764,12076,15.17,-1881,-287,-438
286688,0,3684,-8808,11832,15.02,-2247,-469,-366
286700,0,4544,-11432,11244,15.02,-2434,-842,-329
286712,0,5312,-14016,11128,14.98,-2588,-964,-245
286724,0,5568,-16112,10800,15.12,-2899,-1024,-83
286735,0,5408,-17332,10284,15.02,-3004,-1104,149
286747,0,6440,-17736,9552,15.07,-2769,-1051,431
286759,0,6520,-17716,9044,15.12,-2013,-1154,661
286771,0,7016,-17688,8668,15.07,-1221,-1272,1063
286786,0,6264,-16384,9656,15.07,-739,-1389,1380
286798,0,5948,-15676,10060,15.07,-171,-1377,1602
286810,0,5396,-14992,11520,15.12,-8,-1273,1574
286822,0,4844,-14304,10732,15.07,103,-1467,1346
286834,0,4188,-13496,10372,15.02,328,-1276,1014
286846,0,4340,-12460,10764,15.17,525,-1267,756
286858,0,4124,-11716,10412,15.02,252,-1354,579
286882,0,3168,-9844,12416,15.02,39,-1778,454
286897,0,3600,-9628,11248,15.07,-313,-1294,615
286913,0,3984,-9172,11288,14.98,-296,-708,702
286929,0,4048,-8268,11456,15.07,-811,-223,943
286946,0,3952,-8428,10904,15.12,-693,144,1133
286962,0,3080,-8892,11160,15.12,-1000,278,1288
286978,0,2096,-9128,10764,15.02,-692,624,1386
286994,0,1336,-9872,11216,15.12,-757,884,1323
287011,0,1924,-11012,11180,15.17,-1034,480,1042
287034,0,3072,-12740,10856,15.12,-1564,-129,711
287046,0,2840,-13840,9788,15.02,-1196,131,592
287057,0,2404,-14544,11564,15.12,-959,189,376
287068,0,2548,-15464,11220,15.12,-1142,214,-63
287080,0,2820,-15908,10708,15.02,-1295,184,-556
287091,0,3096,-15620,9624,15.02,-1172,277,-1205
287103,0,3556,-15648,10124,15.07,-434,179,-1564
287114,0,3560,-16244,10252,15.17,48,113,-2110
287128,0,4760,-16288,7800,15.12,533,613,-2168
287139,0,4596,-15832,10072,15.02,1142,170,-2051
287151,0,4916,-15692,10056,15.17,1160,298,-1941
287162,0,4960,-14628,9468,15.07,1222,397,-1712
287174,0,4408,-13188,11008,14.98,888,-26,-1624
287186,0,3892,-12240,10468,15.07,578,-241,-1490
287197,0,4320,-10844,11820,15.02,346,-320,-1278
287209,0,4072,-9216,12328,15.12,291,-200,-1065
287223,0,3624,-9116,11672,15.12,142,478,-909
287235,0,3332,-8824,11100,15.02,-179,542,-1084
287246,0,3720,-8892,11100,15.02,-503,919,-1195
287258,0,4012,-7888,11748,15.02,-864,1238,-1244
287270,0,4376,-8444,12348,15.07,-1279,1449,-1298
287294,0,3028,-7528,11916,15.02,-2458,1151,-1396
287305,0,3652,-7644,11692,15.07,-2372,942,-1626
287317,0,3004,-8032,10692,14.98,-1966,1132,-1676
287331,0,2848,-9516,10692,15.07,-1925,1267,-1536
287343,0,2804,-10392,10708,15.12,-2089,873,-1490
287354,0,3544,-11916,10408,15.17,-2240,164,-1352
287366,0,4384,-13328,9664,15.07,-2122,-523,-1007
287378,0,4804,-14836,10324,15.12,-1816,-981,-829
287390,0,5456,-16452,10644,14.98,-1784,-1107,-467
287402,0,6488,-17428,9624,15.17,-1497,-931,-97
287413,0,7672,-17148,9744,14.98,-1162,-811,408
287427,0,6972,-16012,10544,15.07,-1138,-624,946
287439,0,6244,-14828,10832,15.07,-1064,-650,1428
287451,0,5292,-14400,9336,15.02,-708,-800,1785
287462,0,4916,-13796,10776,15.17,-433,-763,1935
287474,0,4176,-13824,11300,15.12,-681,-1099,1805
287486,0,3728,-13972,10600,14.98,-673,-1147,1571
287498,0,3320,-13316,10748,15.12,-262,-1157,1232
287509,0,3360,-12784,11208,15.12,-71,-1123,874
287523,0,3104,-11328,11176,15.07,346,-918,795
287535,0,2516,-11028,12700,14.98,355,-840,670
287547,0,3080,-10456,12552,15.02,-246,-1003,542
287559,0,3692,-9860,10200,15.07,-261,-712,578
287570,0,3652,-10208,10208,15.07,-6,-270,642
287582,0,3428,-10000,12308,15.07,-338,355,689
287594,0,3388,-9228,11972,14.93,-711,461,676
287606,0,3212,-9752,11960,15.07,-1165,400,623
287620,0,2544,-8980,11172,15.07,-1439,216,432
287644,0,1672,-9136,10320,15.12,-918,627,623
287656,0,1804,-9176,11184,15.02,-1215,755,725
287667,0,1572,-9532,10472,15.07,-1501,770,777
287679,0,2120,-10856,10512,15.12,-1548,504,669
287691,0,2408,-12716,10408,15.12,-1595,407,442
287703,0,3112,-14432,9848,15.12,-1238,752,340
287714,0,3256,-15808,11040,15.02,-812,1040,56
287728,0,3764,-16740,10808,15.12,-700,1326,-509
287740,0,3312,-16380,11068,15.07,-865,1157,-1029
287752,0,3524,-15780,11004,15.12,-650,515,-1565
287764,0,3956,-15200,9248,14.98,-148,596,-1947
287775,0,3860,-14796,8920,15.07,368,730,-2099
287787,0,3252,-13888,11328,15.12,172,599,-2246
287799,0,3520,-12984,10840,15.02,52,741,-2364
287810,0,3956,-12716,10704,15.12,146,859,-2423
287829,0,4400,-12060,11044,14.93,390,1522,-2319
287841,0,3996,-11240,11460,15.07,512,2266,-2120
287853,0,3408,-11052,11800,15.12,296,2507,-1990
287864,0,2672,-10504,12176,15.07,141,2366,-1998
287876,0,3516,-10496,11108,15.12,234,2084,-1976
287888,0,4204,-10352,11240,15.07,-12,1692,-1818
287900,0,4604,-10764,9936,14.93,-297,1295,-1610
287911,0,5028,-11000,8936,14.98,-342,1147,-1363
287925,0,3572,-9532,13304,15.07,-956,669,-1120
287937,0,4408,-8656,13280,15.17,-1741,276,-1130
287949,0,4292,-7952,11880,15.02,-2002,802,-975
287961,0,4404,-6572,10104,15.07,-2003,976,-785
287973,0,3716,-6928,8868,15.07,-1419,1004,-664
287984,0,3148,-7844,8840,15.02,-1112,1303,-436
288008,0,2204,-10408,11644,15.12,-1729,357,-121
288019,0,3128,-12456,12512,14.98,-2375,-644,103
288034,0,4060,-13800,11708,15.02,-2861,-1226,439
288046,0,4276,-15284,10828,15.02,-2478,-2054,709
288057,0,5724,-17152,8868,15.12,-2105,-2539,823
288069,0,5484,-17228,6284,15.07,-1520,-2288,1293
288081,0,5244,-16528,6332,15.12,-443,-2168,1755
288093,0,4500,-15684,13924,15.12,-192,-2841,1760
288104,0,4832,-15032,16212,15.17,-1149,-3945,1599
288116,0,4772,-14944,13820,15.12,-1138,-3915,1427
288131,0,5152,-15388,8896,15.02,-61,-3224,1064
288142,0,6184,-16536,7376,15.02,718,-2158,1213
288154,0,6224,-14752,10408,15.12,612,-1670,1512
288166,0,5224,-12376,12592,15.12,-403,-2716,1456
288178,0,4792,-10816,12464,15.07,-1037,-2478,1683
288189,0,4040,-8836,12108,15.07,-1093,-2714,1638
288201,0,3480,-9308,9956,15.02,-563,-2275,1668
288213,0,2364,-8064,11304,15.07,-434,-1997,1453
288227,0,2816,-9148,12780,15.12,-953,-1760,1287
288239,0,3088,-8556,10636,15.07,-1976,-982,1110
288251,0,1928,-6392,11036,14.98,-1665,-1108,1100
288263,0,1340,-7652,10624,15.02,-1399,-503,1312
288274,0,592,-8544,9860,15.02,-167,617,1529
288286,0,1604,-11864,10360,14.98,-171,443,1324
288298,0,2088,-12456,9572,15.17,-929,55,824
288310,0,1940,-10924,12356,15.02,-1751,-1039,191
288324,0,2752,-11724,13700,15.02,-1616,-1260,-388
288336,0,3588,-11684,11332,15.12,-1889,-430,-545
288360,0,5824,-14792,8840,15.02,-221,1724,-102
288372,0,4412,-15408,11568,15.02,-24,1849,-282
288384,0,4124,-16880,13340,14.98,-247,1722,-822
288396,0,4096,-16332,11940,15.07,-868,2148,-1561
288408,0,3924,-14756,8888,15.02,-459,1759,-2192
288420,0,3240,-13444,10860,15.02,-345,698,-2966
288434,0,3952,-12296,10104,14.98,-617,1053,-3354
288446,0,3868,-12532,8896,15.02,-444,1688,-3388
288458,0,4064,-11336,11272,14.93,-508,2011,-3181
288470,0,4268,-11068,10996,14.98,-594,2372,-2786
288482,0,4704,-11928,10768,15.07,-285,2582,-2357
288494,0,4616,-12732,10184,15.02,-259,2426,-1907
288506,0,4612,-12220,10696,14.98,-59,1887,-1610
288519,0,4616,-12752,11688,15.12,74,1664,-1427
288534,0,4752,-12276,11556,15.07,-449,1262,-1322
288550,0,4452,-11788,10140,15.12,-337,1581,-1084
288567,0,3552,-9680,10704,15.02,-914,1543,-998
288583,0,3284,-8416,9852,15.02,-1221,1278,-858
288600,0,3548,-7276,10644,15.02,-1352,1040,-765
288616,0,4328,-5996,14796,14.98,-2273,339,-743
288632,0,3904,-7676,11192,14.98,-1829,31,-624
288649,0,3368,-8564,11148,14.98,-1472,-119,-411
288672,0,3504,-12288,11304,15.07,-2330,-854,32
288684,0,4420,-14456,10844,14.93,-2358,-1065,245
288695,0,5048,-16564,10560,14.93,-2005,-1020,592
288706,0,5448,-18540,11596,15.02,-1930,-804,544
288718,0,5888,-18952,10748,14.98,-2029,-800,633
288729,0,5732,-17768,10524,15.02,-1688,-898,839
288741,0,6872,-17784,10760,15.07,-1277,-1056,1186
288752,0,7000,-17024,9776,14.98,-775,-1315,1638
288779,0,6368,-14856,10632,15.07,-515,-2111,2383
288790,0,5388,-13152,9492,15.07,-466,-2517,2558
288802,0,4532,-12124,10180,14.98,-250,-2872,2594
288814,0,3576,-11344,10508,15.02,-133,-3159,2471
288825,0,3200,-9980,9580,15.02,87,-3032,2393
288837,0,2184,-9636,11428,15.02,-70,-2766,2397
288848,0,1984,-9008,11636,15.07,-48,-2325,2329
288860,0,1784,-8292,12292,15.07,-215,-1961,2334
288874,0,1480,-7924,12224,15.07,-639,-1489,2155
288886,0,2132,-7812,12648,15.02,-1055,-1443,1908
288897,0,2836,-8260,11180,15.02,-1177,-1315,1682
288909,0,3364,-9012,11060,15.12,-885,-951,1534
288921,0,3472,-10636,11940,15.07,-1109,-659,1482
288933,0,3704,-11380,10816,15.07,-1517,-151,1454
288944,0,3244,-10816,10660,15.02,-1550,151,1310
288956,0,2496,-10752,11056,15.02,-1603,301,1197
288970,0,2628,-11884,9692,15.07,-1651,708,1113
288982,0,2440,-12308,9084,15.12,-1764,1117,1007
288993,0,2176,-13160,9208,15.07,-1559,1103,739
289005,0,2608,-14552,9096,14.98,-1570,1207,241
289017,0,2896,-15236,8344,14.98,-1674,1152,-371
289028,0,2744,-15696,7564,15.02,-1392,1097,-1070
289040,0,3196,-16360,8408,15.12,-718,1074,-1734
289052,0,3364,-16240,8068,15.02,-502,1109,-2252
289066,0,3252,-15928,9396,14.88,-398,588,-2677
289077,0,4660,-15996,8852,15.12,-412,-62,-2744
289089,0,5028,-15528,9488,15.02,-28,-477,-2535
289101,0,5484,-15324,10972,14.98,390,-969,-2300
289124,0,5200,-14900,11096,14.98,375,-191,-1605
289136,0,4548,-13172,11260,15.02,106,171,-1304
289148,0,4272,-11928,10948,15.07,213,289,-1134
289160,0,4456,-11104,11144,15.07,52,127,-1054
289174,0,3860,-9708,11440,14.98,-314,-169,-960
289186,0,3532,-9148,10388,15.02,-236,-309,-894
289197,0,3328,-8584,8868,14.98,250,-146,-826
289209,0,2576,-7716,10140,15.07,431,242,-701
289221,0,2340,-7296,11468,15.02,-128,14,-676
289233,0,2288,-7064,12188,15.07,-352,-302,-688
289244,0,2228,-6920,12476,14.98,-841,-136,-639
289256,0,2044,-6860,10840,15.02,-793,-60,-430
289270,0,1368,-7716,10536,15.02,-746,-92,-297
289282,0,600,-8112,10344,15.07,-860,-354,-349
289294,0,1136,-9056,10372,14.98,-790,-429,-506
289305,1,2200,-10536,11240,15.02,-889,-917,-899
289317,1,3384,-12160,13468,15.02,-1346,-1298,-1242
289329,1,5796,-15328,13696,14.98,-1505,-1255,-1301
289341,1,6880,-18820,12556,15.02,-1281,-468,-1280
289352,1,7808,-20508,10388,15.02,-1192,710,-1040
289367,1,6176,-19420,10040,15.02,-1173,798,-519
289378,1,5212,-17132,11152,15.02,-833,402,-517
289390,1,4860,-15808,11080,14.98,-500,362,-723
289402,1,4352,-14868,8492,15.02,30,450,-828
289414,1,4276,-14420,8428,14.98,329,324,-696
289425,1,3308,-12488,9744,15.12,460,288,-578
289437,1,1880,-10180,12256,15.12,-61,-514,-661
289449,1,1224,-8996,13572,14.93,-539,-1045,-964
289480,1,1264,-4024,14268,14.98,-160,-509,-1568
289492,1,736,-4124,14332,14.93,666,473,-1582
289503,1,1320,-4300,15672,15.07,1087,1058,-1642
